date,ADAUSD,XRPUSD,SOLUSD,BTCUSD,LTCUSD,ETHUSD,DOTUSD,DOGEUSD
2015-03-17 00:00:00,,,,6470.43,,,,
2015-03-18 00:00:00,,,,21120.78,,,,
2015-03-19 00:00:00,,,,14750.19,,,,
2015-03-20 00:00:00,,,,5683.15,,,,
2015-03-21 00:00:00,,,,4622.93,,,,
2015-03-22 00:00:00,,,,5709.7,,,,
2015-03-23 00:00:00,,,,8901.07,,,,
2015-03-24 00:00:00,,,,17591.02,,,,
2015-03-25 00:00:00,,,,13448.56,,,,
2015-03-26 00:00:00,,,,8403.54,,,,
2015-03-27 00:00:00,,,,5845.29,,,,
2015-03-28 00:00:00,,,,5943.83,,,,
2015-03-29 00:00:00,,,,6591.6,,,,
2015-03-30 00:00:00,,,,7880.41,,,,
2015-03-31 00:00:00,,,,8180.68,,,,
2015-04-01 00:00:00,,,,6106.97,,,,
2015-04-02 00:00:00,,,,9880.07,,,,
2015-04-03 00:00:00,,,,5062.49,,,,
2015-04-04 00:00:00,,,,2579.58,,,,
2015-04-05 00:00:00,,,,5807.32,,,,
2015-04-06 00:00:00,,,,5989.94,,,,
2015-04-07 00:00:00,,,,5990.22,,,,
2015-04-08 00:00:00,,,,11647.96,,,,
2015-04-09 00:00:00,,,,7990.92,,,,
2015-04-10 00:00:00,,,,11525.77,,,,
2015-04-11 00:00:00,,,,4103.6,,,,
2015-04-12 00:00:00,,,,2850.16,,,,
2015-04-13 00:00:00,,,,13823.98,,,,
2015-04-14 00:00:00,,,,18432.86,,,,
2015-04-15 00:00:00,,,,9766.32,,,,
2015-04-16 00:00:00,,,,11002.79,,,,
2015-04-17 00:00:00,,,,5767.04,,,,
2015-04-18 00:00:00,,,,4254.1,,,,
2015-04-19 00:00:00,,,,5866.64,,,,
2015-04-20 00:00:00,,,,6013.41,,,,
2015-04-21 00:00:00,,,,9531.32,,,,
2015-04-22 00:00:00,,,,11066.24,,,,
2015-04-23 00:00:00,,,,8021.19,,,,
2015-04-24 00:00:00,,,,8557.1,,,,
2015-04-25 00:00:00,,,,5375.75,,,,
2015-04-26 00:00:00,,,,11260.03,,,,
2015-04-27 00:00:00,,,,13501.83,,,,
2015-04-28 00:00:00,,,,9597.44,,,,
2015-04-29 00:00:00,,,,8661.92,,,,
2015-04-30 00:00:00,,,,12474.83,,,,
2015-05-01 00:00:00,,,,6622.93,,,,
2015-05-02 00:00:00,,,,4381.68,,,,
2015-05-03 00:00:00,,,,4422.59,,,,
2015-05-04 00:00:00,,,,7163.19,,,,
2015-05-05 00:00:00,,,,8788.82,,,,
2015-05-06 00:00:00,,,,8708.99,,,,
2015-05-07 00:00:00,,,,10896.59,,,,
